path,size_bytes,tracked_file_count,dirty_file_count,untracked_file_count,category,safe_to_delete,reason
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db/boom_core_step.adb",87302144,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/boom_core_step.adb",87293952,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db/boom_core_step.bind.adb",68739072,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/boom_core_step.bind.adb",68730880,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.adb",62722048,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db/boom_core_step.sched.adb",57565184,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/boom_core_step.sched.adb",57528320,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.adb",51961856,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/w3_current/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.adb",51359744,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.bind.adb",50073600,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_project/solution_w3_rtl/.autopilot/db/boom_core_reset_step.adb",42549248,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.sched.adb",42471424,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
